Transaction ID,Customer ID,Product ID,Quantity,Price per Unit,Age,Gender,Location,Income Group,Product Name,Product Category,Month,Day of Week,Price Range,Age Group,Season,Is Holiday,Customer Segment,Product Return Rate,Location_Chicago,Location_Houston,Location_Los Angeles,Location_New York,Total Sales,Price_Quantity
1189,187,26,1,366.19,42.0,2,4,3,3,1,9,3,2,1,0,False,Regular,0.02,0,0,0,0,366.19,366.19
29,7,19,1,28.24,38.0,1,2,2,8,2,1,3,1,0,3,False,New,0.02,0,0,1,0,28.24,28.24
1218,618,11,2,214.58,36.0,0,1,2,3,1,10,1,1,0,0,True,Regular,0.02,0,1,0,0,429.16,429.16
1285,1309,16,2,382.47,60.0,0,0,1,6,0,12,0,2,0,3,False,Premium,0.02,1,0,0,0,764.94,764.94
1771,563,44,2,637.46,67.0,0,0,1,6,0,4,1,0,1,1,False,Regular,0.02,1,0,0,0,1274.92,1274.92
946,1528,34,3,396.79,42.0,2,1,0,3,1,1,5,2,1,3,False,Premium,0.02,0,1,0,0,1190.3700000000001,1190.3700000000001
170,74,6,1,597.35,46.0,1,0,1,3,1,6,1,2,0,2,True,New,0.05,1,0,0,0,597.35,597.35
1733,1273,23,2,85.54,20.0,0,3,0,4,2,3,0,1,2,1,False,Premium,0.02,0,0,0,1,171.08,171.08
1198,245,41,1,75.14,42.0,2,4,3,6,0,9,5,1,1,0,False,Regular,0.02,0,0,0,0,75.14,75.14
1254,1270,26,3,675.26,55.0,0,2,1,3,1,11,5,0,0,0,False,Premium,0.02,0,0,1,0,2025.78,2025.78
913,363,16,3,927.4,34.0,1,2,2,6,0,12,4,0,0,3,False,Regular,0.02,0,0,1,0,2782.2,2782.2
492,5,14,3,674.84,60.0,1,0,0,9,3,5,1,0,0,1,False,New,0.02,1,0,0,0,2024.52,2024.52
954,798,33,4,195.65,59.0,0,1,2,4,2,1,6,1,0,3,False,Premium,0.05,0,1,0,0,782.6,782.6
1098,253,6,2,652.25,42.0,2,4,3,3,1,6,3,0,1,2,False,Regular,0.05,0,0,0,0,1304.5,1304.5
1033,368,29,2,671.98,18.0,0,1,0,7,3,4,0,0,2,1,False,Regular,0.02,0,1,0,0,1343.96,1343.96
588,187,4,1,552.9,32.0,0,1,0,7,3,1,6,2,0,3,False,Regular,0.02,0,1,0,0,552.9,552.9
751,670,47,4,125.81,68.0,1,3,0,3,1,7,6,1,1,2,False,Regular,0.02,0,0,0,1,503.24,503.24
658,246,7,2,117.8,32.0,0,1,1,7,3,1,2,1,0,3,False,Regular,0.02,0,1,0,0,235.6,235.6
235,71,30,2,18.94,23.0,0,2,1,2,0,8,6,1,2,2,False,New,0.05,0,0,1,0,37.88,37.88
733,1137,17,4,88.29,18.0,0,1,1,4,2,6,2,1,2,2,False,Premium,0.02,0,1,0,0,353.16,353.16
1933,79,19,2,859.89,42.0,2,4,3,8,2,9,5,0,1,0,False,New,0.02,0,0,0,0,1719.78,1719.78
1589,607,15,4,84.37,59.0,1,2,1,4,2,10,1,1,0,0,False,Regular,0.05,0,0,1,0,337.48,337.48
1157,1140,39,3,607.88,26.0,1,2,1,6,0,8,6,0,0,2,False,Premium,0.05,0,0,1,0,1823.64,1823.6399999999999
1429,1231,5,4,889.97,35.0,0,1,1,6,0,5,5,0,0,1,False,Premium,0.02,0,1,0,0,3559.88,3559.88
1384,706,5,4,527.93,50.0,1,1,0,6,0,3,2,2,0,1,False,Regular,0.02,0,1,0,0,2111.72,2111.72
1906,551,19,1,272.44,64.0,0,0,2,8,2,9,6,1,0,0,False,Regular,0.02,1,0,0,0,272.44,272.44
935,1311,40,1,79.7,42.0,2,1,1,1,2,1,0,1,1,3,False,Premium,0.02,0,1,0,0,79.7,79.7
1210,908,9,3,842.7,69.0,0,2,2,8,2,10,3,0,1,0,False,Premium,0.05,0,0,1,0,2528.1,2528.1000000000004
1066,784,44,3,318.08,37.0,1,0,1,6,0,5,6,2,0,1,False,Premium,0.02,1,0,0,0,954.24,954.24
109,67,45,1,655.0,67.0,0,3,1,3,1,4,6,0,1,1,False,New,0.05,0,0,0,1,655.0,655.0
1901,21,17,2,811.67,42.0,2,4,3,4,2,8,0,0,1,2,False,New,0.02,0,0,0,0,1623.34,1623.34
569,268,49,2,460.37,59.0,0,3,2,3,1,1,5,2,0,3,False,Regular,0.02,0,0,0,1,920.74,920.74
1168,638,47,1,694.19,21.0,0,1,1,3,1,8,3,0,2,2,False,Regular,0.02,0,1,0,0,694.19,694.19
1175,135,27,4,268.78,42.0,2,4,3,6,0,8,3,1,1,2,False,New,0.05,0,0,0,0,1075.12,1075.12
891,1486,34,1,395.62,46.0,0,2,0,3,1,11,6,2,0,0,False,Premium,0.02,0,0,1,0,395.62,395.62
948,371,38,1,223.36,55.0,1,1,1,9,3,1,4,1,0,3,False,Regular,0.02,0,1,0,0,223.36,223.36
1049,99,22,2,675.3,42.0,2,4,3,7,3,4,3,0,1,1,False,New,0.02,0,0,0,0,1350.6,1350.6
1511,1111,7,2,540.06,19.0,0,0,1,7,3,8,3,2,2,2,False,Premium,0.02,1,0,0,0,1080.12,1080.12
1331,1361,26,4,769.5,65.0,0,3,2,3,1,2,5,0,1,3,False,Premium,0.02,0,0,0,1,3078.0,3078.0
1406,188,12,2,388.66,42.0,2,4,3,3,1,4,3,2,1,1,False,Regular,0.05,0,0,0,0,777.32,777.32
885,754,1,3,575.96,20.0,0,2,2,4,2,11,4,2,2,0,False,Premium,0.02,0,0,1,0,1727.88,1727.88
1629,503,16,1,180.45,54.0,1,1,2,6,0,11,2,1,0,0,False,Regular,0.02,0,1,0,0,180.45,180.45
851,529,47,1,126.83,42.0,2,3,2,3,1,10,0,1,1,0,False,Regular,0.02,0,0,0,1,126.83,126.83
735,1187,2,4,110.87,25.0,0,2,1,3,1,6,1,1,0,2,False,Premium,0.02,0,0,1,0,443.48,443.48
718,920,39,1,128.25,58.0,0,2,2,6,0,5,0,1,0,1,False,Premium,0.05,0,0,1,0,128.25,128.25
455,12,10,4,447.99,28.0,0,1,2,3,1,3,2,2,0,1,False,New,0.02,0,1,0,0,1791.96,1791.96
265,18,14,4,238.82,39.0,1,1,1,9,3,9,0,1,0,0,False,New,0.02,0,1,0,0,955.28,955.28
76,40,26,1,964.88,69.0,1,2,1,3,1,3,0,0,1,1,False,New,0.02,0,0,1,0,964.88,964.88
1614,378,44,2,281.34,58.0,0,0,0,6,0,11,0,1,0,0,False,Regular,0.02,1,0,0,0,562.68,562.68
445,34,50,2,343.85,45.0,0,0,2,4,2,3,6,2,0,1,False,New,0.02,1,0,0,0,687.7,687.7
396,30,25,3,96.17,42.0,1,2,1,4,2,1,6,1,0,3,False,New,0.02,0,0,1,0,288.51,288.51
177,46,49,3,873.11,26.0,1,2,0,3,1,6,1,0,0,2,False,New,0.02,0,0,1,0,2619.33,2619.33
1043,639,38,3,134.45,38.0,1,2,2,9,3,4,1,1,0,1,False,Regular,0.02,0,0,1,0,403.35,403.34999999999997
1926,1233,9,3,21.22,44.0,0,3,2,8,2,9,5,1,0,0,False,Premium,0.05,0,0,0,1,63.66,63.66
1361,291,6,2,434.63,42.0,2,4,3,3,1,3,4,2,1,1,False,Regular,0.05,0,0,0,0,869.26,869.26
1340,610,23,4,930.49,18.0,0,2,2,4,2,2,4,0,2,3,False,Regular,0.02,0,0,1,0,3721.96,3721.96
596,294,11,1,160.8,26.0,0,2,2,3,1,1,6,1,0,3,False,Regular,0.02,0,0,1,0,160.8,160.8
62,54,8,3,855.67,43.0,0,3,2,6,0,3,0,0,0,1,False,New,0.02,0,0,0,1,2567.01,2567.0099999999998
1297,674,6,4,362.69,50.0,0,1,1,3,1,12,6,2,0,3,False,Regular,0.05,0,1,0,0,1450.76,1450.76
873,6,3,2,455.56,42.0,2,4,3,6,0,11,2,2,1,0,False,New,0.05,0,0,0,0,911.12,911.12
1449,263,8,4,792.07,42.0,2,4,3,6,0,6,1,0,1,2,False,Regular,0.02,0,0,0,0,3168.28,3168.28
1826,919,17,3,704.0,29.0,1,2,2,4,2,6,3,0,0,2,False,Premium,0.02,0,0,1,0,2112.0,2112.0
279,66,30,4,973.37,53.0,1,1,2,2,0,10,0,0,0,0,False,New,0.05,0,1,0,0,3893.48,3893.48
37,14,6,4,773.15,53.0,1,2,1,3,1,2,1,0,0,3,False,New,0.05,0,0,1,0,3092.6,3092.6
1475,791,44,4,614.62,50.0,0,3,1,6,0,6,2,0,0,2,False,Premium,0.02,0,0,0,1,2458.48,2458.48
663,173,8,4,527.31,53.0,1,0,0,6,0,1,2,2,0,3,False,Regular,0.02,1,0,0,0,2109.24,2109.24
1757,1135,44,4,453.09,19.0,1,1,0,6,0,4,1,2,2,1,False,Premium,0.02,0,1,0,0,1812.36,1812.36
1404,171,14,4,365.28,42.0,2,4,3,9,3,4,0,2,1,1,False,Regular,0.02,0,0,0,0,1461.12,1461.12
978,608,13,3,674.16,40.0,0,3,1,8,2,2,2,0,0,3,False,Regular,0.02,0,0,0,1,2022.48,2022.48
1889,528,49,1,143.4,36.0,1,2,0,3,1,8,3,1,0,2,False,Regular,0.02,0,0,1,0,143.4,143.4
739,162,28,1,903.84,42.0,2,4,3,6,0,6,0,0,1,2,False,Regular,0.02,0,0,0,0,903.84,903.84
192,75,50,3,182.45,35.0,0,1,1,4,2,7,5,1,0,2,False,New,0.02,0,1,0,0,547.35,547.3499999999999
920,826,4,3,251.09,63.0,0,1,1,7,3,12,4,1,0,3,False,Premium,0.02,0,1,0,0,753.27,753.27
457,54,19,2,672.91,43.0,0,3,2,8,2,4,1,0,0,1,False,New,0.02,0,0,0,1,1345.82,1345.82
676,141,47,3,953.37,60.0,1,1,2,3,1,1,3,0,0,3,False,Regular,0.02,0,1,0,0,2860.11,2860.11
761,884,49,3,588.55,22.0,1,2,0,3,1,7,2,2,2,2,False,Premium,0.02,0,0,1,0,1765.65,1765.6499999999999
1758,1463,30,3,831.13,53.0,0,0,2,2,0,4,5,0,0,1,False,Premium,0.05,1,0,0,0,2493.39,2493.39
1560,260,30,2,692.93,42.0,2,4,3,2,0,9,3,0,1,0,False,Regular,0.05,0,0,0,0,1385.86,1385.86
729,1029,31,2,10.62,42.0,2,1,1,6,0,6,5,1,1,2,False,Premium,0.02,0,1,0,0,21.24,21.24
413,33,41,3,309.04,59.0,1,2,1,6,0,2,2,2,0,3,False,New,0.02,0,0,1,0,927.12,927.1200000000001
1099,465,22,2,730.0,42.0,2,3,0,7,3,6,1,0,1,2,False,Regular,0.02,0,0,0,1,1460.0,1460.0
826,1519,40,2,731.35,46.0,0,1,1,1,2,9,1,0,0,0,False,Premium,0.02,0,1,0,0,1462.7,1462.7
1456,46,50,3,999.75,42.0,2,4,3,4,2,6,1,0,1,2,False,New,0.02,0,0,0,0,2999.25,2999.25
617,151,11,2,322.0,65.0,0,0,0,3,1,1,4,2,1,3,False,Regular,0.02,1,0,0,0,644.0,644.0
115,57,34,2,469.95,45.0,0,1,2,3,1,4,5,2,0,1,False,New,0.02,0,1,0,0,939.9,939.9
418,55,40,4,768.99,19.0,1,0,2,1,2,2,4,0,2,3,False,New,0.02,1,0,0,0,3075.96,3075.96
1857,1522,25,4,313.13,46.0,0,0,2,4,2,7,6,2,0,2,False,Premium,0.02,1,0,0,0,1252.52,1252.52
970,620,34,4,198.67,42.0,0,3,1,3,1,2,0,1,0,3,False,Regular,0.02,0,0,0,1,794.68,794.68
605,184,37,3,990.31,51.0,0,1,2,6,0,1,4,0,0,3,False,Regular,0.02,0,1,0,0,2970.93,2970.93
1864,902,29,1,325.27,65.0,1,3,0,7,3,7,6,2,1,2,False,Premium,0.02,0,0,0,1,325.27,325.27
90,62,25,2,211.66,64.0,1,2,0,4,2,3,0,1,0,1,False,New,0.02,0,0,1,0,423.32,423.32
849,8,32,1,981.29,42.0,2,4,3,0,3,10,6,0,1,0,False,New,0.02,0,0,0,0,981.29,981.29
1867,1192,1,1,739.69,57.0,1,0,0,4,2,7,2,0,0,2,False,Premium,0.02,1,0,0,0,739.69,739.69
1863,550,6,4,513.44,63.0,1,3,2,3,1,7,5,2,0,2,False,Regular,0.05,0,0,0,1,2053.76,2053.76
754,985,41,3,585.51,42.0,2,3,0,6,0,7,2,2,1,2,False,Premium,0.02,0,0,0,1,1756.53,1756.53
499,17,33,4,167.71,20.0,0,1,1,4,2,5,1,1,2,1,False,New,0.05,0,1,0,0,670.84,670.84
1277,321,26,2,750.04,21.0,1,1,1,3,1,12,4,0,2,3,False,Regular,0.02,0,1,0,0,1500.08,1500.08
1326,1128,13,3,208.87,49.0,1,2,2,8,2,1,4,1,0,3,False,Premium,0.02,0,0,1,0,626.61,626.61
12,2,23,3,821.75,69.0,1,2,0,4,2,1,4,0,1,3,False,New,0.02,0,0,1,0,2465.25,2465.25
397,5,7,4,817.59,60.0,0,0,0,7,3,2,4,0,0,3,False,New,0.02,1,0,0,0,3270.36,3270.36
285,8,33,1,134.48,56.0,0,1,1,4,2,10,4,1,0,0,False,New,0.05,0,1,0,0,134.48,134.48
1067,241,40,4,216.97,42.0,2,4,3,1,2,5,4,1,1,1,False,Regular,0.02,0,0,0,0,867.88,867.88
1192,194,10,4,121.26,42.0,2,4,3,3,1,9,6,1,1,0,False,Regular,0.02,0,0,0,0,485.04,485.04
1697,952,14,4,856.07,30.0,1,2,0,9,3,2,4,0,0,3,False,Premium,0.02,0,0,1,0,3424.28,3424.28
691,284,12,4,383.22,27.0,0,3,2,3,1,1,3,2,0,3,False,Regular,0.05,0,0,0,1,1532.88,1532.88
1588,1125,32,1,19.68,43.0,0,3,2,0,3,10,3,1,0,0,False,Premium,0.02,0,0,0,1,19.68,19.68
1823,1249,21,4,317.93,49.0,0,0,1,4,2,6,4,2,0,2,False,Premium,0.05,1,0,0,0,1271.72,1271.72
690,134,16,4,786.58,69.0,0,1,0,6,0,1,3,0,1,3,False,New,0.02,0,1,0,0,3146.32,3146.32
852,602,35,3,758.97,34.0,1,1,2,7,3,10,2,0,0,0,False,Regular,0.02,0,1,0,0,2276.91,2276.91
160,33,30,2,489.55,59.0,0,2,1,2,0,6,0,2,0,2,False,New,0.05,0,0,1,0,979.1,979.1
896,887,25,3,264.26,35.0,0,3,2,4,2,11,1,1,0,0,False,Premium,0.02,0,0,0,1,792.78,792.78
1533,913,11,4,69.33,54.0,0,1,0,3,1,8,1,1,0,2,False,Premium,0.02,0,1,0,0,277.32,277.32
258,14,15,2,451.9,53.0,1,2,1,4,2,9,0,2,0,0,False,New,0.05,0,0,1,0,903.8,903.8
336,75,40,2,613.73,35.0,0,1,1,1,2,12,2,0,0,3,False,New,0.02,0,1,0,0,1227.46,1227.46
1827,813,5,2,122.14,25.0,1,3,2,6,0,6,1,1,0,2,False,Premium,0.02,0,0,0,1,244.28,244.28
1040,1338,48,3,274.59,69.0,0,2,2,7,3,4,0,1,1,1,False,Premium,0.05,0,0,1,0,823.77,823.77
516,199,5,1,113.76,47.0,0,2,2,6,0,1,3,1,0,3,False,Regular,0.02,0,0,1,0,113.76,113.76
1349,865,46,4,605.96,62.0,0,0,0,6,0,2,2,0,0,3,False,Premium,0.02,1,0,0,0,2423.84,2423.84
1016,113,27,3,605.08,42.0,2,4,3,6,0,3,5,0,1,1,False,New,0.05,0,0,0,0,1815.24,1815.2400000000002
769,1049,25,3,935.19,33.0,1,3,0,4,2,7,3,0,0,2,False,Premium,0.02,0,0,0,1,2805.57,2805.57
1898,1426,42,4,121.92,44.0,1,1,2,4,2,8,5,1,0,2,False,Premium,0.05,0,1,0,0,487.68,487.68
762,294,19,3,798.89,42.0,2,4,3,8,2,7,3,0,1,2,False,Regular,0.02,0,0,0,0,2396.67,2396.67
1247,845,13,3,627.18,50.0,1,3,0,8,2,11,5,0,0,0,True,Premium,0.02,0,0,0,1,1881.54,1881.54
1204,887,17,4,417.22,35.0,0,3,2,4,2,9,1,2,0,0,False,Premium,0.02,0,0,0,1,1668.88,1668.88
1788,1061,45,3,265.23,57.0,0,3,0,3,1,5,4,1,0,1,False,Premium,0.05,0,0,0,1,795.69,795.69
1928,143,24,2,973.66,42.0,2,4,3,6,0,9,4,0,1,0,False,Regular,0.05,0,0,0,0,1947.32,1947.32
522,156,1,4,638.08,57.0,0,3,2,4,2,1,3,0,0,3,False,Regular,0.02,0,0,0,1,2552.32,2552.32
23,99,32,4,124.69,46.0,0,3,2,0,3,1,1,1,0,3,False,New,0.02,0,0,0,1,498.76,498.76
357,96,14,3,253.61,42.0,1,0,0,9,3,12,2,1,0,3,False,New,0.02,1,0,0,0,760.83,760.83
1278,1459,35,4,554.27,27.0,1,2,1,7,3,12,0,2,0,3,False,Premium,0.02,0,0,1,0,2217.08,2217.08
1313,941,3,3,265.81,31.0,1,2,1,6,0,1,0,1,0,3,False,Premium,0.05,0,0,1,0,797.43,797.4300000000001
1638,265,12,2,657.54,42.0,2,4,3,3,1,12,1,0,1,3,False,Regular,0.05,0,0,0,0,1315.08,1315.08
341,57,40,2,550.23,45.0,0,1,2,1,2,12,4,2,0,3,False,New,0.02,0,1,0,0,1100.46,1100.46
432,83,29,2,635.7,65.0,0,0,1,7,3,3,4,0,1,1,False,New,0.02,1,0,0,0,1271.4,1271.4
474,38,37,4,962.05,68.0,0,3,2,6,0,4,4,0,1,1,False,New,0.02,0,0,0,1,3848.2,3848.2
218,99,50,1,605.84,46.0,0,3,2,4,2,8,3,0,0,2,False,New,0.02,0,0,0,1,605.84,605.84
912,1351,37,3,769.61,48.0,0,3,1,6,0,12,6,0,0,3,False,Premium,0.02,0,0,0,1,2308.83,2308.83
1228,493,42,2,631.04,36.0,0,3,0,4,2,10,4,0,0,0,False,Regular,0.05,0,0,0,1,1262.08,1262.08
1554,1437,34,1,316.77,23.0,0,1,0,3,1,9,1,2,2,0,False,Premium,0.02,0,1,0,0,316.77,316.77
1012,76,42,1,569.95,42.0,2,4,3,4,2,3,0,2,1,1,False,New,0.05,0,0,0,0,569.95,569.95
1894,481,19,4,184.03,68.0,1,3,2,8,2,8,0,1,1,2,False,Regular,0.02,0,0,0,1,736.12,736.12
94,1,39,1,535.05,56.0,0,0,0,6,0,4,5,2,0,1,False,New,0.05,1,0,0,0,535.05,535.05
1009,1539,9,2,31.48,42.0,2,0,0,8,2,3,5,1,1,1,False,Premium,0.05,1,0,0,0,62.96,62.96
1071,656,1,3,633.13,42.0,2,1,1,4,2,5,1,0,1,1,False,Regular,0.02,0,1,0,0,1899.3899999999999,1899.3899999999999
1093,892,10,1,513.27,35.0,0,3,2,3,1,6,5,2,0,2,False,Premium,0.02,0,0,0,1,513.27,513.27
1543,457,42,4,396.39,63.0,0,2,1,4,2,9,4,2,0,0,False,Regular,0.05,0,0,1,0,1585.56,1585.56
1309,1380,33,1,945.02,68.0,1,2,2,4,2,1,1,0,1,3,False,Premium,0.05,0,0,1,0,945.02,945.02
697,156,30,3,519.54,57.0,0,3,2,2,0,1,1,2,0,3,False,Regular,0.05,0,0,0,1,1558.62,1558.62
1744,148,43,2,996.84,42.0,2,4,3,6,0,3,5,0,1,1,False,Regular,0.02,0,0,0,0,1993.68,1993.68
997,416,6,1,309.92,21.0,1,3,2,3,1,3,4,2,2,1,False,Regular,0.05,0,0,0,1,309.92,309.92
154,91,28,3,305.85,62.0,0,1,0,6,0,6,2,2,0,2,False,New,0.02,0,1,0,0,917.55,917.5500000000001
1100,376,32,3,637.42,50.0,0,0,1,0,3,6,5,0,0,2,False,Regular,0.02,1,0,0,0,1912.26,1912.2599999999998
1673,597,5,3,694.39,45.0,0,0,1,6,0,1,1,0,0,3,False,Regular,0.02,1,0,0,0,2083.17,2083.17
1942,1032,17,1,374.17,57.0,0,3,2,4,2,10,4,2,0,0,False,Premium,0.02,0,0,0,1,374.17,374.17
790,345,18,1,285.33,48.0,0,2,1,6,0,8,3,1,0,2,False,Regular,0.05,0,0,1,0,285.33,285.33
581,190,21,4,348.39,35.0,0,2,0,4,2,1,6,2,0,3,False,Regular,0.05,0,0,1,0,1393.56,1393.56
704,923,11,3,767.89,50.0,0,1,2,3,1,5,0,0,0,1,False,Premium,0.02,0,1,0,0,2303.67,2303.67
1213,1372,17,1,293.9,26.0,1,1,2,4,2,10,6,1,0,0,False,Premium,0.02,0,1,0,0,293.9,293.9
1296,846,28,1,257.39,27.0,0,0,0,6,0,12,5,1,0,3,False,Premium,0.02,1,0,0,0,257.39,257.39
1622,22,45,2,385.8,42.0,2,4,3,3,1,11,2,2,1,0,False,New,0.05,0,0,0,0,771.6,771.6
1261,336,49,2,266.12,30.0,1,1,2,3,1,11,5,1,0,0,False,Regular,0.02,0,1,0,0,532.24,532.24
488,79,16,1,29.83,27.0,1,0,1,6,0,5,4,1,0,1,False,New,0.02,1,0,0,0,29.83,29.83
560,292,17,3,738.84,65.0,0,2,0,4,2,1,5,0,1,3,False,Regular,0.02,0,0,1,0,2216.52,2216.52
1142,1054,41,1,621.69,50.0,1,1,1,6,0,7,5,0,0,2,False,Premium,0.02,0,1,0,0,621.69,621.69
1120,228,33,3,197.62,42.0,2,4,3,4,2,7,1,1,1,2,False,Regular,0.05,0,0,0,0,592.86,592.86
802,443,3,4,917.91,68.0,1,2,0,6,0,8,0,0,1,2,False,Regular,0.05,0,0,1,0,3671.64,3671.64
513,285,49,1,480.65,38.0,0,3,1,3,1,1,3,2,0,3,False,Regular,0.02,0,0,0,1,480.65,480.65
634,231,26,2,237.95,60.0,0,0,1,3,1,1,0,1,0,3,False,Regular,0.02,1,0,0,0,475.9,475.9
1919,516,25,2,873.44,61.0,1,0,2,4,2,9,5,0,0,0,False,Regular,0.02,1,0,0,0,1746.88,1746.88
1739,1456,47,2,266.81,47.0,0,0,0,3,1,3,4,1,0,1,False,Premium,0.02,1,0,0,0,533.62,533.62
1503,507,25,2,262.12,55.0,1,3,2,4,2,7,2,1,0,2,False,Regular,0.02,0,0,0,1,524.24,524.24
1151,692,7,2,206.22,30.0,0,1,1,7,3,8,4,1,0,2,False,Regular,0.02,0,1,0,0,412.44,412.44
791,1204,23,3,192.59,21.0,0,1,2,4,2,8,1,1,2,2,False,Premium,0.02,0,1,0,0,577.77,577.77
117,78,8,2,401.59,51.0,1,1,2,6,0,4,4,2,0,1,False,New,0.02,0,1,0,0,803.18,803.18
741,434,6,2,105.67,41.0,1,3,2,3,1,6,3,1,0,2,False,Regular,0.05,0,0,0,1,211.34,211.34
1645,1077,12,4,388.9,65.0,0,2,0,3,1,12,1,2,1,3,False,Premium,0.05,0,0,1,0,1555.6,1555.6
1082,999,34,3,530.51,62.0,1,3,2,3,1,5,0,2,0,1,False,Premium,0.02,0,0,0,1,1591.53,1591.53
831,897,16,2,838.79,55.0,0,0,1,6,0,9,2,0,0,0,False,Premium,0.02,1,0,0,0,1677.58,1677.58
120,47,44,3,660.41,56.0,0,1,0,6,0,4,3,0,0,1,False,New,0.02,0,1,0,0,1981.23,1981.23
657,207,4,2,662.52,38.0,0,2,1,7,3,1,2,0,0,3,False,Regular,0.02,0,0,1,0,1325.04,1325.04
1854,28,23,2,892.29,42.0,2,4,3,4,2,7,3,0,1,2,False,New,0.02,0,0,0,0,1784.58,1784.58
636,194,44,3,421.49,31.0,0,0,1,6,0,1,0,2,0,3,False,Regular,0.02,1,0,0,0,1264.47,1264.47
370,50,23,3,386.27,42.0,1,0,0,4,2,1,0,2,0,3,False,New,0.02,1,0,0,0,1158.81,1158.81
269,58,6,3,188.21,64.0,1,3,2,3,1,9,5,1,0,0,False,New,0.05,0,0,0,1,564.63,564.63
656,282,47,4,397.94,60.0,1,1,1,3,1,1,2,2,0,3,False,Regular,0.02,0,1,0,0,1591.76,1591.76
936,771,9,4,361.38,19.0,0,1,0,8,2,1,2,2,2,3,False,Premium,0.05,0,1,0,0,1445.52,1445.52
823,457,35,2,498.61,63.0,0,2,1,7,3,9,0,2,0,0,False,Regular,0.02,0,0,1,0,997.22,997.22
867,269,27,1,498.55,42.0,2,4,3,6,0,10,3,2,1,0,False,Regular,0.05,0,0,0,0,498.55,498.55
47,86,26,4,679.29,31.0,0,0,2,3,1,2,4,0,0,3,False,New,0.02,1,0,0,0,2717.16,2717.16
1374,566,20,3,933.31,29.0,1,0,1,6,0,3,6,0,0,1,False,Regular,0.02,1,0,0,0,2799.93,2799.93
1663,1318,33,4,644.85,27.0,0,1,0,4,2,1,0,0,0,3,True,Premium,0.05,0,1,0,0,2579.4,2579.4
992,959,7,2,450.0,40.0,1,1,0,7,3,3,2,2,0,1,False,Premium,0.02,0,1,0,0,900.0,900.0
877,1241,34,3,309.6,42.0,1,1,1,3,1,11,6,2,0,0,False,Premium,0.02,0,1,0,0,928.8,928.8000000000001
774,70,18,4,532.48,42.0,2,4,3,6,0,7,0,2,1,2,False,New,0.05,0,0,0,0,2129.92,2129.92
1220,1410,21,1,40.15,60.0,1,1,1,4,2,10,6,1,0,0,False,Premium,0.05,0,1,0,0,40.15,40.15
1944,1520,15,3,698.92,52.0,0,0,1,4,2,10,2,0,0,0,False,Premium,0.05,1,0,0,0,2096.76,2096.7599999999998
5,24,2,3,702.0,19.0,1,3,0,3,1,1,4,0,2,3,False,New,0.02,0,0,0,1,2106.0,2106.0
1004,759,43,2,675.33,68.0,0,0,2,6,0,3,4,0,1,1,False,Premium,0.02,1,0,0,0,1350.66,1350.66
1676,1160,10,2,420.18,24.0,1,2,1,3,1,1,4,2,2,3,False,Premium,0.02,0,0,1,0,840.36,840.36
264,75,2,3,131.74,35.0,1,1,1,3,1,9,4,1,0,0,False,New,0.02,0,1,0,0,395.22,395.22
1527,673,8,2,811.33,50.0,0,1,2,6,0,8,5,0,0,2,False,Regular,0.02,0,1,0,0,1622.66,1622.66
1780,699,21,1,973.23,36.0,1,1,1,4,2,4,6,0,0,1,False,Regular,0.05,0,1,0,0,973.23,973.23
444,32,49,4,607.19,44.0,0,1,1,3,1,3,5,0,0,1,False,New,0.02,0,1,0,0,2428.76,2428.76
1003,150,50,1,300.86,42.0,2,4,3,4,2,3,6,2,1,1,False,Regular,0.02,0,0,0,0,300.86,300.86
1078,304,44,3,619.3,19.0,0,1,2,6,0,5,1,0,2,1,True,Regular,0.02,0,1,0,0,1857.9,1857.8999999999999
838,1215,42,2,208.71,40.0,0,0,1,4,2,9,2,1,0,0,False,Premium,0.05,1,0,0,0,417.42,417.42
1742,429,40,4,864.8,33.0,0,2,1,1,2,3,3,0,0,1,False,Regular,0.02,0,0,1,0,3459.2,3459.2
305,67,8,4,121.98,67.0,1,3,1,6,0,11,6,1,1,0,False,New,0.02,0,0,0,1,487.92,487.92
1366,837,12,3,732.12,49.0,0,2,2,3,1,3,5,0,0,1,False,Premium,0.05,0,0,1,0,2196.36,2196.36
1515,1302,2,3,826.03,19.0,0,1,1,3,1,8,4,0,2,2,False,Premium,0.02,0,1,0,0,2478.09,2478.09
314,39,31,1,167.69,61.0,0,0,0,6,0,11,0,1,0,0,True,New,0.02,1,0,0,0,167.69,167.69
150,80,31,4,897.26,53.0,1,2,2,6,0,5,5,0,0,1,False,New,0.02,0,0,1,0,3589.04,3589.04
1149,221,18,1,259.88,42.0,2,4,3,6,0,8,5,1,1,2,False,Regular,0.05,0,0,0,0,259.88,259.88
1214,992,50,4,564.02,27.0,1,2,2,4,2,10,4,2,0,0,False,Premium,0.02,0,0,1,0,2256.08,2256.08
575,289,3,2,85.62,44.0,0,3,0,6,0,1,6,1,0,3,False,Regular,0.05,0,0,0,1,171.24,171.24
51,63,26,1,389.78,52.0,1,0,0,3,1,2,1,2,0,3,True,New,0.02,1,0,0,0,389.78,389.78
1510,1344,31,2,371.58,43.0,0,2,2,6,0,8,2,2,0,2,False,Premium,0.02,0,0,1,0,743.16,743.16
727,1235,31,3,268.07,43.0,1,1,2,6,0,6,3,1,0,2,False,Premium,0.02,0,1,0,0,804.21,804.21
